"CMMS_ASSET_ID","STREET_NAME","STREET_NUMBER","PI_TAG","bad_tag","TR_PLANT","BASIN","AREA_FT2","STATION_NAME","TEMPLATE"
"LS-000707","DEERWOOD PARK BLVD","10440","SOUTH:DEE10440",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"DEERWOOD PARK BLVD - 10440","_cte_lead"
"LS-000931","GATE PKWY N","9731","SOUTH:GAT9731",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"GATE PKWY N - 9731","_cte_lead"
"LS-000645","CRAVEN RD W","4425","SOUTH:CRA4425",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"CRAVEN RD W - 4425","_cte_lead"
"LS-000348","BEAUCLERC OAKS DR","9456","SOUTH:BEA9456",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"BEAUCLERC OAKS DR - 9456","_cte_lead"
"LS-001644","OLD SUNBEAM RD","3902","SOUTH:OLD3902",TRUE,"MANDARIN","MANDARIN",28.3,"OLD SUNBEAM RD - 3902","_cte_lead"
"LS-001986","SAN JOSE BLVD","9614","SOUTH:SAN9614",TRUE,"MANDARIN","MANDARIN",28.3,"SAN JOSE BLVD - 9614","_cte_lead"
"LS-002470","WRIGHTSON DR","2658","SOUTH:WRI2658",TRUE,"MANDARIN","MANDARIN",28.3,"WRIGHTSON DR - 2658","_cte_lead"
"LS-001272","LAS VEGAS RD","3640","SOUTH:LAS3640",TRUE,"MANDARIN","MANDARIN",56.7,"LAS VEGAS RD - 3640","_cte_lead"
"LS-002153","ST AUGUSTINE RD","10680","SOUTH:STA10680",TRUE,"MANDARIN","MANDARIN",28.3,"ST AUGUSTINE RD - 10680","_cte_lead"
"LS-001959","SAN JOSE BLVD","10859","SOUTH:SAN10859",TRUE,"MANDARIN","MANDARIN",28.3,"SAN JOSE BLVD - 10859","_cte_lead"
"LS-001401","MARBLE EGRET DR","10366","SOUTH:MAR10366",TRUE,"MANDARIN","MANDARIN",28.3,"MARBLE EGRET DR - 10366","_cte_lead"
"LS-000893","FLORIDA MINING BLVD S","5521","SOUTH:FLO5521",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"FLORIDA MINING BLVD S - 5521","_cte_lead"
"LS-000985","GREENLAND RD","4788","SOUTH:GRE4788",TRUE,"MANDARIN","MANDARIN",28.3,"GREENLAND RD - 4788","_cte_lead"
"LS-002471","YALDING DR","11644","SOUTH:YAL11644",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"YALDING DR - 11644","_cte_lead"
"LS-001204","KUSAIE DR","2044","EAST:KUS2044",FALSE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"KUSAIE DR - 2044","_cte_leadsp"
"LS-001374","LUANA DR E","2323","EAST:LUA2323",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"LUANA DR E - 2323","_cte_lead"
"LS-002386","WALLE DR","11955","EAST:WAL11955",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"WALLE DR - 11955","_cte_lead"
"LS-002016","SANS PAREIL ST","2987","EAST:SAN2987",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"SANS PAREIL ST - 2987","_cte_lead"
"LS-000515","CAPPER RD","3327","NORTH:CAP3327",TRUE,"CEDAR BAY","CEDAR BAY",78.5,"CAPPER RD - 3327","_cte_lead"
"LS-001028","HARTS RD","12266","NORTH:HAR12266",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"HARTS RD - 12266","_cte_lead"
"LS-000082","ALDEN RD","11823","EAST:ALD11823",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"ALDEN RD - 11823","_cte_lead"
"LS-000946","GENERAL DOOLITTLE DR","234","EAST:GEN234",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"GENERAL DOOLITTLE DR - 234","_cte_lead"
"LS-000997","GROVE PARK BLVD","487","EAST:GRO487",TRUE,"ARLINGTON EAST","ARLINGTON EAST",192,"GROVE PARK BLVD - 487","_cte_lead"
"LS-002307","TRESCA RD","420","EAST:TRE420",TRUE,"ARLINGTON EAST","ARLINGTON EAST",150,"TRESCA RD - 420","_cte_lead"
"LS-000300","SUNI PINES BLVD","2801","EAST:SUN2801",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"SUNI PINES BLVD - 2801","_cte_lead"
"LS-001122","IBIS POINT BLVD","13961","EAST:IBI13961",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"IBIS POINT BLVD - 13961","_cte_lead"
"LS-000445","BOULEVARD CENTER DR","4133","EAST:BOU4133",TRUE,"BUCKMAN","BUCKMAN",50.3,"BOULEVARD CENTER DR - 4133","_cte_lead"
"LS-001417","MARTIN LUTHER KING DR","5936","NORTH:MAR5936",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"MARTIN LUTHER KING DR - 5936","_cte_lead"
"LS-001870","RICHARDSON RD","7443","NORTH:RIC7443",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"RICHARDSON RD - 7443","_cte_lead"
"LS-001861","RHODE ISLAND DR E","7221","NORTH:RHO7221",FALSE,"BUCKMAN","BUCKMAN",28.3,"RHODE ISLAND DR E - 7221","_cte_leadsp"
"LS-001005","HAMMOND BLVD","1520","WEST:HAM1520",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"HAMMOND BLVD - 1520","_cte_lead"
"LS-000069","ADDOR LN","505","WEST:ADD505",TRUE,"BUCKMAN","BUCKMAN",50.3,"ADDOR LN - 505","_cte_lead"
"LS-001430","MCGIRTS BLVD","4170","WEST:MCG4170",TRUE,"SOUTHWEST","SOUTHWEST",78.5,"MCGIRTS BLVD - 4170","_cte_lead"
"LS-001224","LAKESIDE DR","4294","WEST:LAK4294",TRUE,"BUCKMAN","BUCKMAN",50.3,"LAKESIDE DR - 4294","_cte_lead"
"LS-001821","QUAN DR","5148","WEST:QUA5148",FALSE,"BUCKMAN","BUCKMAN",90.5,"QUAN DR - 5148","_cte_leadsp"
"LS-000248","BAYCREST RD","5239","WEST:BAY5239",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"BAYCREST RD - 5239","_cte_lead"
"LS-001146","JAMMES RD","5541","WEST:JAM5541",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"JAMMES RD - 5541","_cte_lead"
"LS-002281","TIMUQUANA RD","5565","WEST:TIM5565",TRUE,"SOUTHWEST","SOUTHWEST",80,"TIMUQUANA RD - 5565","_cte_lead"
"LS-001205","LA MOYA AVE","5549","WEST:LAM5549",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"LA MOYA AVE - 5549","_cte_lead"
"LS-002260","TENNYSON DR","6084","WEST:TEN6084",TRUE,"SOUTHWEST","SOUTHWEST",23.8,"TENNYSON DR - 6084","_cte_lead"
"LS-001927","ROYAL FERN LN S","2269","SOUTH:ROY2269",TRUE,"MANDARIN","MANDARIN",50.3,"ROYAL FERN LN S - 2269","_cte_lead"
"LS-001963","SAN JOSE BLVD","11700","SOUTH:SAN11700",TRUE,"MANDARIN","MANDARIN",28.3,"SAN JOSE BLVD - 11700","_cte_lead"
"LS-000456","BRADY PLACE BLVD S","12714","SOUTH:BRA12714",FALSE,"MANDARIN","MANDARIN",50.3,"BRADY PLACE BLVD S - 12714","_cte_leadsp"
"LS-001455","MESA VERDE TRL","12237","SOUTH:MES12237",TRUE,"MANDARIN","MANDARIN",50.3,"MESA VERDE TRL - 12237","_cte_lead"
"LS-001450","MERGANSER WAY","11815","SOUTH:MER11815",TRUE,"MANDARIN","MANDARIN",50.3,"MERGANSER WAY - 11815","_cte_lead"
"LS-000459","BREST RD","2391","SOUTH:BRE2391",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"BREST RD - 2391","_cte_lead"
"LS-000423","BLARNEY STONE CT","8621","SOUTH:BLA8621",TRUE,"ARLINGTON EAST","ARLINGTON EAST",68,"BLARNEY STONE CT - 8621","_cte_lead"
"LS-001496","MORRISON ST","4516","NORTH:MOR4516",TRUE,"BUCKMAN","BUCKMAN",54,"MORRISON ST - 4516","_cte_lead"
"LS-002478","ZOO RD","8602","NORTH:ZOO8602",TRUE,"CEDAR BAY","CEDAR BAY",19.6349540849362,"ZOO RD - 8602","_cte_lead"
"LS-001706","PETTIFORD DR E","6295","NORTH:PET6295",TRUE,"BUCKMAN","BUCKMAN",28.3,"PETTIFORD DR E - 6295","_cte_lead"
"LS-000884","FLICKER AVE","5926","NORTH:FLI5926",TRUE,"BUCKMAN","BUCKMAN",113.1,"FLICKER AVE - 5926","_cte_lead"
"LS-000561","CHERBOURG AVE N","6705","WEST:CHE6705",TRUE,"SOUTHWEST","SOUTHWEST",80,"CHERBOURG AVE N - 6705","_cte_lead"
"LS-001019","HARLOW BLVD","6640","WEST:HAR6640",TRUE,"SOUTHWEST","SOUTHWEST",100,"HARLOW BLVD - 6640","_cte_lead"
"LS-001574","NORMANDY BLVD","5121","WEST:NOR5121",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"NORMANDY BLVD - 5121","_cte_lead"
"LS-001520","NELSON ST","1082","WEST:NEL1082",TRUE,"BUCKMAN","BUCKMAN",50.3,"NELSON ST - 1082","_cte_lead"
"LS-001428","MCCOYS CREEK BLVD","2251","NORTH:MCC2251",TRUE,"BUCKMAN","BUCKMAN",63.6,"MCCOYS CREEK BLVD - 2251","_cte_lead"
"LS-002394","WATER ST","604","NORTH:WAT604",FALSE,"BUCKMAN","BUCKMAN",425.2,"WATER ST - 604","_cte_leadsp"
"LS-000939","GATELY RD S","12409","EAST:GAT12409",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"GATELY RD S - 12409","_cte_lead"
"LS-002089","SOUTHBROOK DR","9601","SOUTH:SOU9601",TRUE,"ARLINGTON EAST","ARLINGTON EAST",78.5,"SOUTHBROOK DR - 9601","_cte_lead"
"LS-001508","MOUNTAIN BROOK LN E","4513","EAST:MOU4513",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"MOUNTAIN BROOK LN E - 4513","_cte_lead"
"LS-002290","TOUCHTON RD","9803","SOUTH:TOU9803",TRUE,"ARLINGTON EAST","ARLINGTON EAST",78.6,"TOUCHTON RD - 9803","_cte_lead"
"LS-001764","PICKWICK DR","9456","SOUTH:PIC9456",TRUE,"MANDARIN","MANDARIN",33.2,"PICKWICK DR - 9456","_cte_lead"
"LS-002024","SCOTT MILL RD","9967","SOUTH:SCO9967",TRUE,"MANDARIN","MANDARIN",28.3,"SCOTT MILL RD - 9967","_cte_lead"
"LS-001023","HARTLEY RD","3200","SOUTH:HAR3200",TRUE,"MANDARIN","MANDARIN",50.3,"HARTLEY RD - 3200","_cte_lead"
"LS-001000","HALCYON LN","2975","SOUTH:HAL2975",TRUE,"MANDARIN","MANDARIN",28.3,"HALCYON LN - 2975","_cte_lead"
"LS-001022","HARTLEY RD","3010","SOUTH:HAR3010",TRUE,"MANDARIN","MANDARIN",28.3,"HARTLEY RD - 3010","_cte_lead"
"LS-001364","LOSCO JUNCTION DR","11065","SOUTH:LOS11065",FALSE,"MANDARIN","MANDARIN",50.3,"LOSCO JUNCTION DR - 11065","_cte_leadsp"
"LS-001467","MINING TER","5872","SOUTH:MIN5872",TRUE,"MANDARIN","MANDARIN",28.3,"MINING TER - 5872","_cte_lead"
"LS-000987","GREENLAND RD","5050","SOUTH:GRE5050",TRUE,"MANDARIN","MANDARIN",50.3,"GREENLAND RD - 5050","_cte_lead"
"LS-000229","BARKOSKIE RD","4501","SOUTH:BAR4501",TRUE,"MANDARIN","MANDARIN",28.3,"BARKOSKIE RD - 4501","_cte_lead"
"LS-000599","COLLINS CREEK DR","11800","SOUTH:COL11800",TRUE,"MANDARIN","MANDARIN",28.3,"COLLINS CREEK DR - 11800","_cte_lead"
"LS-002157","ST AUGUSTINE RD","12001","SOUTH:STA12001",TRUE,"MANDARIN","MANDARIN",28.3,"ST AUGUSTINE RD - 12001","_cte_lead"
"LS-000837","ELMWOOD DR","220","STJOHNS:ELM220",FALSE,"JCP","JCP",28.3,"ELMWOOD DR - 220","_cte_leadsp"
"LS-000886","FLORA BRANCH BLVD","1325","STJOHNS:FLO1325",FALSE,"JCP","JCP",50.3,"FLORA BRANCH BLVD - 1325","_cte_leadsp"
"LS-002424","WHISPERING WOODS BLVD","2454","EAST:WHI2454",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"WHISPERING WOODS BLVD - 2454","_cte_lead"
"LS-000366","BECKLEY PL","11082","SOUTH:BEC11082",FALSE,"ARLINGTON EAST","ARLINGTON EAST",113.1,"BECKLEY PL - 11082","_cte_leadsp"
"LS-000284","BEACH BLVD","11325","EAST:BEA11325",FALSE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"BEACH BLVD - 11325","_cte_leadsp"
"LS-001284","LEM TURNER RD","10600","NORTH:LEM10600",FALSE,"CEDAR BAY","CEDAR BAY",28.3,"LEM TURNER RD - 10600","_cte_leadsp"
"LS-000228","BALMORAL CIR N","528","NORTH:BAL528",TRUE,"CEDAR BAY","CEDAR BAY",113.1,"BALMORAL CIR N - 528","_cte_lead"
"LS-000505","CAMDEN RD","11855","NORTH:CAM11855",TRUE,"CEDAR BAY","CEDAR BAY",19.6349540849362,"CAMDEN RD - 11855","_cte_lead"
"LS-000594","COACHMAN LAKES DR","2664","EAST:COA2664",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"COACHMAN LAKES DR - 2664","_cte_lead"
"LS-000677","DANFORTH DR","3780","EAST:DAN3780",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"DANFORTH DR - 3780","_cte_lead"
"LS-002004","SAN PABLO RD S","3098","EAST:SAN3098",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"SAN PABLO RD S - 3098","_cte_lead"
"LS-000298","BEACH BLVD","13955","EAST:BEA13955",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"BEACH BLVD - 13955","_cte_lead"
"LS-001713","PHILIPS HWY","3699","EAST:PHI3699",TRUE,"BUCKMAN","BUCKMAN",28.3,"PHILIPS HWY - 3699","_cte_lead"
"LS-000438","BLUE WHALE WAY","554","NORTH:BLU554",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"BLUE WHALE WAY - 554","_cte_lead"
"LS-000775","DUVAL STATION RD","590","NORTH:DUV590",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"DUVAL STATION RD - 590","_cte_lead"
"LS-001174","KEN KNIGHT DR W","7260","NORTH:KEN7260",TRUE,"BUCKMAN","BUCKMAN",121,"KEN KNIGHT DR W - 7260","_cte_lead"
"LS-000947","GILCHRIST RD","5772","NORTH:GIL5772",FALSE,"BUCKMAN","BUCKMAN",19.6349540849362,"GILCHRIST RD - 5772","_cte_leadsp"
"LS-000058","ABEL LN","5180","WEST:ABE5180",TRUE,"BUCKMAN","BUCKMAN",50.3,"ABEL LN - 5180","_cte_lead"
"LS-000824","ELLIS RD N","1060","WEST:ELL1060",TRUE,"BUCKMAN","BUCKMAN",28.3,"ELLIS RD N - 1060","_cte_lead"
"LS-001755","PICKETTVILLE RD","1219","WEST:PIC1219",TRUE,"BUCKMAN","BUCKMAN",50.3,"PICKETTVILLE RD - 1219","_cte_lead"
"LS-001818","PURCELL DR","579","WEST:PUR579",FALSE,"SOUTHWEST","SOUTHWEST",50.3,"PURCELL DR - 579","_cte_leadsp"
"LS-001065","HICKORY HILL DR","847","WEST:HIC847",TRUE,"SOUTHWEST","SOUTHWEST",120,"HICKORY HILL DR - 847","_cte_lead"
"LS-002414","WESTGATE DR","857","WEST:WES857",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"WESTGATE DR - 857","_cte_lead"
"LS-000556","CHALLEN AVE","1894","WEST:CHA1894",TRUE,"BUCKMAN","BUCKMAN",50.3,"CHALLEN AVE - 1894","_cte_lead"
"LS-000836","ELLIS TRACE DR W","1401","WEST:ELL1401",TRUE,"BUCKMAN","BUCKMAN",28.3,"ELLIS TRACE DR W - 1401","_cte_lead"
"LS-001403","MARDIS PL E","1573","WEST:MAR1573",TRUE,"BUCKMAN","BUCKMAN",28.3,"MARDIS PL E - 1573","_cte_lead"
"LS-000869","FENDER DR","4451","WEST:FEN4451",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"FENDER DR - 4451","_cte_lead"
"LS-001704","WESCONNETT BLVD","4815","WEST:WES4815",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"WESCONNETT BLVD - 4815","_cte_lead"
"LS-002015","SANIBEL DR","5060","WEST:SAN5060",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"SANIBEL DR - 5060","_cte_lead"
"LS-001356","LONG BOW RD","4797","WEST:LON4797",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"LONG BOW RD - 4797","_cte_lead"
"LS-001400","MARATHON PKWY","5689","WEST:MAR5689",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"MARATHON PKWY - 5689","_cte_lead"
"LS-001779","PLUM LAKE DR E","6972","WEST:PLU6972",TRUE,"SOUTHWEST","SOUTHWEST",113.1,"PLUM LAKE DR E - 6972","_cte_lead"
"LS-002245","SWEET ROSE LN","7405","WEST:SWE7405",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"SWEET ROSE LN - 7405","_cte_lead"
"LS-000779","EAGLES PERCH DR","7159","WEST:EAG7159",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"EAGLES PERCH DR - 7159","_cte_lead"
"LS-000702","DEERFIELD POINT DR","3231","WEST:DEE3231",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"DEERFIELD POINT DR - 3231","_cte_lead"
"LS-000977","GRANT RD","3929","EAST:GRA3929",TRUE,"BUCKMAN","BUCKMAN",113.1,"GRANT RD - 3929","_cte_lead"
"LS-002115","SPARROW BRANCH CIR","504","STJOHNS:SPA504",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"SPARROW BRANCH CIR - 504","_cte_leadsp"
"LS-001776","PLANTATION OAKS DR","1826","SOUTH:PLA1826",TRUE,"MANDARIN","MANDARIN",50.3,"PLANTATION OAKS DR - 1826","_cte_lead"
"LS-001505","MOSSY WAY","11629","SOUTH:MOS11629",FALSE,"MANDARIN","MANDARIN",28.3,"MOSSY WAY - 11629","_cte_leadsp"
"LS-000720","DEWBERRY DR","702","STJOHNS:DEW702",FALSE,"JCP","JCP",28.3,"DEWBERRY DR - 702","_cte_leadsp"
"LS-000723","DICKINSON RD","2843","SOUTH:DIC2843",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"DICKINSON RD - 2843","_cte_lead"
"LS-002254","TALLEYRAND AVE","2446","NORTH:TAL2446",TRUE,"BUCKMAN","BUCKMAN",78.5,"TALLEYRAND AVE - 2446","_cte_lead"
"LS-001055","HERMITAGE RD E","3231","EAST:HER3231",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"HERMITAGE RD E - 3231","_cte_lead"
"LS-001361","LORAIN ST","7000","NORTH:LOR7000",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"LORAIN ST - 7000","_cte_lead"
"LS-000017","68TH ST W","239","NORTH:68T239",FALSE,"BUCKMAN","BUCKMAN",28.3,"68TH ST W - 239","_cte_leadsp"
"LS-001626","OLD KINGS RD","6305","NORTH:OLD6305",TRUE,"BUCKMAN","BUCKMAN",23.8,"OLD KINGS RD - 6305","_cte_lead"
"LS-000593","CLYDE DR","4618","NORTH:CLY4618",FALSE,"BUCKMAN","BUCKMAN",50.3,"CLYDE DR - 4618","_cte_leadsp"
"LS-000365","BEAVER ST W","9801","WEST:BEA9801",TRUE,"BUCKMAN","BUCKMAN",78.5,"BEAVER ST W - 9801","_cte_lead"
"LS-001116","HUGH EDWARDS DR","2601","WEST:HUG2601",TRUE,"SOUTHWEST","SOUTHWEST",78.5,"HUGH EDWARDS DR - 2601","_cte_lead"
"LS-000970","GRAMPELL DR","8100","WEST:GRA8100",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"GRAMPELL DR - 8100","_cte_lead"
"LS-001596","NOROAD","8121","WEST:NOR8121",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"NOROAD - 8121","_cte_lead"
"LS-001017","HARBOR VIEW DR","4100","NORTH:HAR4100",TRUE,"BUCKMAN","BUCKMAN",28.3,"HARBOR VIEW DR - 4100","_cte_lead"
"LS-001341","LEWIS INDUSTRIAL DR","2010","WEST:LEW2010",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"LEWIS INDUSTRIAL DR - 2010","_cte_lead"
"LS-000882","FISH RD","10301","WEST:FIS10301",TRUE,"BUCKMAN","BUCKMAN",72.8,"FISH RD - 10301","_cte_lead"
"LS-002403","WELLINGTON SPRINGS WAY","10452","WEST:WEL10452",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"WELLINGTON SPRINGS WAY - 10452","_cte_lead"
"LS-002248","TALBOT AVE","1896","WEST:TAL1896",TRUE,"BUCKMAN","BUCKMAN",50.3,"TALBOT AVE - 1896","_cte_lead"
"LS-000233","BARTHOLF AVE","6039","WEST:BAR6039",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"BARTHOLF AVE - 6039","_cte_lead"
"LS-002018","SAVANNAH AVE","4335","WEST:SAV4335",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"SAVANNAH AVE - 4335","_cte_lead"
"LS-002257","TARA WOODS LN","5582","WEST:TAR5582",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"TARA WOODS LN - 5582","_cte_lead"
"LS-000048","118TH ST","8380","WEST:1188380",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"118TH ST - 8380","_cte_lead"
"LS-002053","SHINDLER DR","6915","WEST:SHI6915",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"SHINDLER DR - 6915","_cte_lead"
"LS-000063","ACANTHUS DR","8752","WEST:ACA8752",TRUE,"SOUTHWEST","SOUTHWEST",135,"ACANTHUS DR - 8752","_cte_lead"
"LS-002476","YOUNGERMAN CIR","6397","WEST:YOU6397",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"YOUNGERMAN CIR - 6397","_cte_lead"
"LS-002665","EMERSON ST","2325","EAST:EME2325",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"EMERSON ST - 2325","_cte_lead"
"LS-000532","CATTAIL CIR","142","STJOHNS:CAT142",FALSE,"JCP","JCP",28.3,"CATTAIL CIR - 142","_cte_leadsp"
"LS-000665","CUNNINGHAM CREEK DR","1238","STJOHNS:CUN1238",FALSE,"JCP","JCP",28.3,"CUNNINGHAM CREEK DR - 1238","_cte_leadsp"
"LS-001847","LONG CYPRESS TRL","13399","SOUTH:LON13399",TRUE,"MANDARIN","MANDARIN",50.3,"LONG CYPRESS TRL - 13399","_cte_lead"
"LS-000722","DEWBERRY DR","814","STJOHNS:DEW814",FALSE,"JCP","JCP",28.3,"DEWBERRY DR - 814","_cte_leadsp"
"LS-000818","EL PRADO RD","1509","EAST:ELP1509",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"EL PRADO RD - 1509","_cte_lead"
"LS-001030","HARVIN RD","6462","SOUTH:HAR6462",TRUE,"ARLINGTON EAST","ARLINGTON EAST",81.9,"HARVIN RD - 6462","_cte_lead"
"LS-002347","UNIVERSITY BLVD S","2800","EAST:UNI2800",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"UNIVERSITY BLVD S - 2800","_cte_lead"
"LS-002287","TONGA DR","6936","EAST:TON6936",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"TONGA DR - 6936","_cte_lead"
"LS-002302","TOWNSQUARE DR","2456","EAST:TOW2456",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"TOWNSQUARE DR - 2456","_cte_leadsp"
"LS-002012","SANDUSKY AVE S","8808","EAST:SAN8808",FALSE,"ARLINGTON EAST","ARLINGTON EAST",68,"SANDUSKY AVE S - 8808","_cte_leadsp"
"LS-000396","BISHOP HATCHER DR S","5738","NORTH:BIS5738",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"BISHOP HATCHER DR S - 5738","_cte_lead"
"LS-002380","WALCOTT AVE","5004","NORTH:WAL5004",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"WALCOTT AVE - 5004","_cte_lead"
"LS-000980","GRAYSON CT","10712","WEST:GRA10712",TRUE,"BUCKMAN","BUCKMAN",28.3,"GRAYSON CT - 10712","_cte_lead"
"LS-001800","POWELL PL","1888","WEST:POW1888",TRUE,"BUCKMAN","BUCKMAN",50.3,"POWELL PL - 1888","_cte_lead"
"LS-001385","MALLORY ST","1896","WEST:MAL1896",TRUE,"BUCKMAN","BUCKMAN",50.3,"MALLORY ST - 1896","_cte_lead"
"LS-001063","HICKORY CREEK BLVD","12620","EAST:HIC12620",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"HICKORY CREEK BLVD - 12620","_cte_lead"
"LS-000885","FLINTLOCK CT","1661","EAST:FLI1661",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"FLINTLOCK CT - 1661","_cte_lead"
"LS-001607","NORWOOD AVE","6947","NORTH:NOR6947",TRUE,"BUCKMAN","BUCKMAN",109,"NORWOOD AVE - 6947","_cte_lead"
"LS-001444","MERCER CIR S","2200","SOUTH:MER2200",TRUE,"BUCKMAN","BUCKMAN",110,"MERCER CIR S - 2200","_cte_lead"
"LS-001165","JOSE CIR W","8241","SOUTH:JOS8241",FALSE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"JOSE CIR W - 8241","_cte_leadsp"
"LS-000956","GLEN KERNAN PKWY","12858","EAST:GLE12858",TRUE,"ARLINGTON EAST","ARLINGTON EAST",113.1,"GLEN KERNAN PKWY - 12858","_cte_lead"
"LS-000560","CHELSEA HARBOR DR W","4245","EAST:CHE4245",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"CHELSEA HARBOR DR W - 4245","_cte_lead"
"LS-000542","CENTURION PKWY","7621","SOUTH:CEN7621",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"CENTURION PKWY - 7621","_cte_lead"
"LS-002291","TOUCHTON RD E","4740","SOUTH:TOU4740",TRUE,"ARLINGTON EAST","ARLINGTON EAST",78.6,"TOUCHTON RD E - 4740","_cte_lead"
"LS-001787","POINT MEADOWS DR","8032","SOUTH:POI8032",TRUE,"ARLINGTON EAST","ARLINGTON EAST",78.5,"POINT MEADOWS DR - 8032","_cte_lead"
"LS-000258","BAYMEADOWS RD E","7823","SOUTH:BAY7823",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"BAYMEADOWS RD E - 7823","_cte_lead"
"LS-000892","FLORIDA MINING BLVD E","9820","SOUTH:FLO9820",TRUE,"MANDARIN","MANDARIN",28.3,"FLORIDA MINING BLVD E - 9820","_cte_lead"
"LS-000703","DEERFOOT LN N","10353","SOUTH:DEE10353",TRUE,"MANDARIN","MANDARIN",50.3,"DEERFOOT LN N - 10353","_cte_lead"
"LS-001630","OLD KINGS RD S","8884","SOUTH:OLD8884",FALSE,"MANDARIN","MANDARIN",36,"OLD KINGS RD S - 8884","_cte_leadsp"
"LS-000086","ALEXIS FOREST DR","11551","SOUTH:ALE11551",FALSE,"MANDARIN","MANDARIN",28.3,"ALEXIS FOREST DR - 11551","_cte_leadsp"
"LS-000564","CHESTER LAKE RD N","8233","SOUTH:CHE8233",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"CHESTER LAKE RD N - 8233","_cte_lead"
"LS-001012","HAMPTON LANDING DR S","10526","SOUTH:HAM10526",TRUE,"ARLINGTON EAST","ARLINGTON EAST",78.5,"HAMPTON LANDING DR S - 10526","_cte_lead"
