CMMS_ASSET_ID,PI_TAG,BASIN,AREA_FT2,STATION_NAME,TEMPLATE
LS-004015,STJOHNS:WIL814,GREENLAND,50.3,WILD CYPRESS CIR - 814,_cte_leadsp
LS-004028,NASSAU:TIM95151,NASSAU,50.3,TIMBER LAKES DR - 95151,_cte_leadsp
LS-004023,NORTH:CED4194,CEDAR BAY,50.3,CEDAR POINT RD - 4194,_cte_leadsp
LS-004019,STJOHNS:SPR290,BLACKS FORD,50.3,SPRING CREEK WAY - 290,_cte_leadsp
LS-004024,NORTH:YEL12771,CEDAR BAY,28.3,YELLOW BLUFF RD - 12771,_cte_leadsp
LS-004026,STJOHNS:LON211,GREENLAND,50.3,LONE EAGLE WAY - 211,_cte_leadsp
LS-004021,STJOHNS:SEN53,GREENLAND,50.3,SENEGAL DR - 53,_cte_leadsp
LS-004030,STJOHNS:COC585,GREENLAND,50.3,COCONUT PALM PKWY - 585,_cte_leadsp
LS-004034,WEST:PAT2079,SOUTHWEST,50.3,PATRIOT RIDGE RD - 2079,_cte_leadsp
LS-004032,NORTH:ROU12276,CEDAR BAY,28.3,ROUEN COVE DR - 12276,_cte_leadsp
LS-004031,SOUTH:BAL4970,MANDARIN,28.3,BALLASTONE DR - 4970,_cte_leadsp
LS-004027,STJOHNS:SOL57,BLACKS FORD,78.5,SOLIS AVE - 57,_cte_leadsp
LS-004033,STJOHNS:ANI23,BLACKS FORD,50.27,ANILA ST - 23,_cte_leadsp
LS-004038,EAST:YOR2301,BUCKMAN,28.27,YORK ST - 2301,_cte_leadsp
LS-004036,STJOHNS:RUS14749,BLACKS FORD,50.3,RUSSELL BRIDGE DR - 14749,_cte_leadsp
LS-004055,STJOHNS:BLU2037,GREENLAND,50.3,BLUEWATER DR - 2037,_cte_leadsp
LS-004042,STJOHNS:TIE38,BLACKS FORD,50.27,TIERRA COVE - 38,_cte_leadsp
LS-004037,STJOHNS:AMA221,BLACKS FORD,28.3,AMALURRA TRL - 221,_cte_leadsp
LS-004039,SOUTH:AVE10910,ARLINGTON EAST,113.1,AVENUES WALK BLVD - 10910,_cte_leadsp
LS-004048,STJOHNS:CAS473,GREENLAND,50.3,CASPIA LN - 473,_cte_leadsp
LS-004051,STJOHNS:STO550,GREENLAND,50.3,STONE RIDGE DR - 550,_cte_leadsp
LS-004041,STJOHNS:STO296,GREENLAND,50.3,STONE MASON DR - 296,_cte_leadsp
LS-004044,WEST:STE7257,SOUTHWEST,50.3,STEVENTON WAY - 7257,_cte_leadsp
LS-004035,SOUTH:RIV14278,MANDARIN,50.3,RIVER STORY DR - 14278,_cte_leadsp
LS-004046,STJOHNS:SHE635,BLACKS FORD,113.1,SHEARWATER PKWY - 635,_cte_leadsp
LS-004047,STJOHNS:SHE873,BLACKS FORD,50.3,SHEARWATER PKWY - 873,_cte_leadsp
LS-004040,NORTH:LIB825,BUCKMAN,50.3,LIBERTY ST N - 825,_cte_leadsp
LS-001565,WEST:NIB2078,SOUTHWEST,19.63495408,NIBLICK DR - 2078,_cte_leadsp
LS-004052,STJOHNS:STO159,BLACKS FORD,50.3,STONE CREEK LN - 159,_cte_leadsp
LS-004045,SOUTH:CHA2749,MANDARIN,28.3,CHAPMAN OAKS DR - 2749,_cte_leadsp
LS-004050,SOUTH:SHA12490,MANDARIN,50.27,SHADY BRIDGE TRL - 12490,_cte_leadsp
LS-004049,SOUTH:ARI12021,MANDARIN,28.27,ARIANA ELYSE DR - 12021,_cte_leadsp
LS-004061,NASSAU:BLA85990,NASSAU,50.3,BLACK TERN DR - 85990,_cte_leadsp
LS-001103,SOUTH:HOO11861-1,MANDARIN,28.3,HOOD LANDING RD - 11861,_cte_lead
LS-004054,NASSAU:HAR97026,NASSAU,50.3,HARBOR CONCOURSE CIR - 97026,_cte_leadsp
LS-004058,SOUTH:CAL12143,MANDARIN,28.3,CALUMET FARMS  DR - 12143,_cte_leadsp
LS-004016,EAST:NOG13376,ARLINGTON EAST,50.3,NOGAL LN - 13376,_cte_leadsp
LS-004057,STJOHNS:PIN174,GREENLAND,50.3,PINE LAKE DR - 174,_cte_leadsp
LS-004059,SOUTH:FLY2689,MANDARIN,28.3,FLYNN ROAD WEST - 2689,_cte_leadsp
LS-004056,STJOHNS:RUS10561,BLACKS FORD,28.3,RUSSELL SAMPSON RD - 10561,_cte_leadsp
LS-004065,STJOHNS:PIN993,GREENLAND,50.3,PINELAND BAY DR - 993,_cte_leadsp
LS-004064,NORTH:BAP11205,CEDAR BAY,50.3,BAPTIST CENTER DR - 11205,_cte_leadsp
LS-004063,STJOHNS:WIL149,GREENLAND,50.3,WILDERNESS RIDGE DR - 149,_cte_leadsp
LS-003982,WEST:BEA15701,BUCKMAN,50.3,BEAVER ST W - 15701,_cte_lead
LS-004043,STJOHNS:JUL674,BLACKS FORD,50.3,JULINGTON LAKES DR - 674,_cte_leadsp
LS-004010,STJOHNS:SIG64,GREENLAND,50.3,SIGNATURE DR - 64,_cte_leadsp
LS-004013,NASSAU:LUM77857,NASSAU,50.3,LUMBER CREEK BLVD - 77857,_cte_leadsp
LS-003973,NORTH:LOG1055,BUCKMAN,19.63495408,LOGAN ST - 1055,_cte_lead
LS-004066,EAST:BOW273,ARLINGTON EAST,28.27,BOWLAN ST S - 273,_cte_leadsp
LS-004062,WEST:ARB4802,SOUTHWEST,50.3,ARBOR MILL CIR - 4084,_cte_leadsp
LS-004067,STJOHNS:SPA175,GREENLAND,50.3,SPANISH CREEK DR - 175,_cte_leadsp
LS-004069,NORTH:GIL304,CEDAR BAY,50.3,GILLESPIE GARDENS DR - 304,_cte_leadsp
LS-004068,STJOHNS:KAY425,BLACKS FORD,50.3,KAYAK CLUB DR - 425,_cte_leadsp
LS-003188,WEST:COM6674-1,BUCKMAN,50.3,COMMONWEALTH AVE - 6674-1,_cte_lead
LS-003189,WEST:COM6674-2,BUCKMAN,50.3,COMMONWEALTH AVE - 6674-2,_cte_lead
LS-004060,STJOHNS:PHI13725,GREENLAND,28.27,PHILIPS HWY - 13725,_cte_leadsp
LS-003993,STJOHNS:MIR4,PONTE VEDRA,50.3,MIRANDA RD - 4,_cte_lead
LS-004071,SOUTH:SUN7627,GREENLAND,50.3,SUNNYDALE LANE - 7627,_cte_leadsp
LS-004070,STJOHNS:ASH155,BLACKS FORD,50.3,ASHLAR DR - 155,_cte_leadsp
LS-004072,EAST:BRO8143,ARLINGTON EAST,28.27,BROTHERS WALK LN - 8143,_cte_leadsp
LS-004074,SOUTH:CLY10728,MANDARIN,28.3,CLYDESDALE DR W - 10728,_cte_leadsp
LS-004076,NORTH:AVE13443,CEDAR BAY,50.3,AVERY PARK LN - 13443,_cte_leadsp
LS-004075,WEST:PAV9996,SOUTHWEST,50.3,PAVNES CREEK DR - 9996,_cte_leadsp
LS-004079,WEST:KIT10139,SOUTHWEST,50.3,KIT FOX PKWY - 10139,_cte_leadsp
LS-004081,STJOHNS:COP105,BLACKS FORD,50.3,COPPINGER PL - 105,_cte_leadsp
LS-004078,NORTH:HER205,CEDAR BAY,50.3,HERON BAY RD - 205,_cte_leadsp
LS-004077,EAST:ALE2517,ARLINGTON EAST,50.3,ALEXIA CIR - 2517,_cte_leadsp
LS-004082,NORTH:NOR391,CEDAR BAY,50.3,NORTHSIDE DR S - 391,_cte_leadsp
LS-004080,NORTH:CED13306,CEDAR BAY,50.3,CEDAR HAMMOCK WAY - 13306,_cte_leadsp
LS-004084,STJOHNS:TIM426,GREENLAND,50.3,TIMBERLAND FOREST DR - 426,_cte_leadsp
LS-004083,WEST:APR1938,SOUTHWEST,28.3,APRIL OAKS DR - 1938,_cte_leadsp
LS-004085,STJOHNS:BEN340,BLACKS FORD,50.3,BENT CREEK DR - 340,_cte_leadsp
LS-004090,EAST:TAR2591,ARLINGTON EAST,50.3,TARTUS DR - 2591,_cte_leadsp
LS-004086,STJOHNS:ALB84,GREENLAND,78.5,ALBANY BAY BLVD - 84,_cte_leadsp
LS-004094,STJOHNS:BEA211,GREENLAND,78.5,BEACHWALK BLVD - 211,_cte_leadsp
LS-004091,STJOHNS:IND47,BLACKS FORD,50.3,INDIAN GRASS DR - 47,_cte_leadsp
LS-004089,WEST:PRE7171,SOUTHWEST,28.3,PRESTON PINES TRL - 7171,_cte_leadsp
LS-002064,NORTH:OUT14038,CEDAR BAY,50.3,OUTBACK DR - 14038,_cte_lead
LS-004096,NASSAU:COL95530,NASSAU,50.3,COLLEGE PKWY - 95530,_cte_leadsp
LS-004101,NORTH:RIV11382,CEDAR BAY,19.63495408,RIVER HOLLOW LN - 11382,_cte_leadsp
LS-004103,EAST:TOW7210,MONTEREY,28.27,TOWNSEND VILLAGE LN - 7210,_cte_leadsp
LS-004098,WEST:SAR1282,SOUTHWEST,28.3,SARAHS LANDING DR - 1282,_cte_leadsp
LS-004095,WEST:PAL7202,SOUTHWEST,28.3,PALM RESERVE LN - 7202,_cte_leadsp
LS-004092,STJOHNS:ALB383,GREENLAND,50.3,ALBANY BAY BLVD - 383,_cte_leadsp
LS-004106,EAST:SEA12429,ARLINGTON EAST,28.27,SEA ISLAND DR - 12429,_cte_leadsp
LS-004102,WEST:FOU8142,SOUTHWEST,50.3,FOURAKER FOREST RD - 8142,_cte_leadsp
LS-004113,STJOHNS:KAP182,GREENLAND,50.3,KAPALUA PL - 182,_cte_leadsp
LS-004105,STJOHNS:MAR43,GREENLAND,50.3,MARQUESA CIR - 43,_cte_leadsp
LS-004104,STJOHNS:BAR14525,BLACKS FORD,50.3,BARTRAM CREEK BLVD - 14525,_cte_leadsp
LS-004093,STJOHNS:WAT248,GREENLAND,50.3,WATERLINE DR - 248,_cte_leadsp
LS-004100,NASSAU:PAL94995,NASSAU,50.3,PALM POINT DR - 94995,_cte_leadsp
LS-004097,STJOHNS:SHE958,BLACKS FORD,50.3,SHETLAND DR - 958,_cte_leadsp
LS-004107,SOUTH:PRI9677,MANDARIN,50.3,PRICE PARK DR - 9677,_cte_leadsp
LS-004114,WEST:LIB1674,SOUTHWEST,50.3,LIBERTY TREE PL - 1674,_cte_leadsp
LS-004108,STJOHNS:HON52,BLACKS FORD,50.3,HONEY BLOSSOM RD - 52,_cte_leadsp
LS-004110,NORTH:VEN10888,CEDAR BAY,50.3,VENTNOR AVE - 10888,_cte_leadsp
LS-004116,NASSAU:LAZ86590,NASSAU,50.3,LAZY LAKE CIR - 86590,_cte_leadsp
LS-004117,NORTH:CHI10931,CEDAR BAY,50.3,CHITWOOD DR - 10931,_cte_leadsp
LS-004112,STJOHNS:WHI132,BLACKS FORD,50.3,WHISTLING STRAITS DR - 132,_cte_leadsp
LS-004099,WEST:ADE1279,SOUTHWEST,28.3,ADELENA LN - 1279,_cte_leadsp
LS-004136,STJOHNS:SAN1536,BLACKS FORD,50.3,SANDY CREEK PKWY - 1536,_cte_leadsp
LS-004115,STJOHNS:DUR332,BLACKS FORD,50.3,DURBIN PAVILION DR - 332,_cte_leadsp
LS-004118,NORTH:HAM5609,CEDAR BAY,50.3,HAMPTON CREEK RD - 5609,_cte_leadsp
LS-004109,STJOHNS:WHI119,GREENLAND,50.3,WHITEFISH TRL - 119,_cte_leadsp
LS-004122,EAST:GIL9210,ARLINGTON EAST,50.3,GILMORE GROVE WAY - 9210,_cte_leadsp
LS-004120,STJOHNS:CHA154,BLACKS FORD,50.3,CHANDLER DR - 154,_cte_leadsp
LS-004119,SOUTH:KEV9831,MANDARIN,50.3,KEVIN RD - 9831,_cte_leadsp
LS-004141,STJOHNS:PHI14193,GREENLAND,50.3,PHILIPS HWY - 14193,_cte_leadsp
LS-004135,EAST:HID13824,ARLINGTON EAST,50.3,HIDDEN OAKS LN - 13824,_cte_leadsp
LS-004129,NASSAU:SAN93066,NASSAU,50.3,SANDOWN DR - 93066,_cte_leadsp
LS-004133,NORTH:SEA2371,CEDAR BAY,50.3,SEA PALM AVE - 2371,_cte_leadsp
LS-004128,NASSAU:CRO77021,NASSAU,50.3,CROSSCUT WAY - 77021,_cte_leadsp
LS-004125,NORTH:LAK5171,CEDAR BAY,50.3,LAKE SHANNON DR - 5171,_cte_leadsp
LS-004126,NASSAU:CRE95422,NASSAU,28.3,CREEKVILLE DR - 95422,_cte_leadsp
LS-004132,EAST:ABB10644,ARLINGTON EAST,50.3,ABBOT COVE DR - 10644,_cte_leadsp
LS-004123,EAST:TAM3270,ARLINGTON EAST,50.3,TAMAYA BLVD - 3270,_cte_leadsp
LS-004131,WEST:BIG9220,SOUTHWEST,63.62,BIGHORN TRL - 9220,_cte_leadsp
LS-004127,STJOHNS:CAM490,GREENLAND,50.3,CAMEO DR - 490 ,_cte_leadsp
LS-004140,SOUTH:AVE10871,GREENLAND,50.3,AVENTURA DR - 10871,_cte_leadsp
LS-004138,NORTH:SHI3685,CEDAR BAY,50.3,SHINER DR - 3685,_cte_leadsp
LS-004137,NORTH:ALT3312,CEDAR BAY,50.3,ALTA LAKES BLVD - 3312,_cte_leadsp
LS-004143,WEST:MER8140,SOUTHWEST,50.3,MERCHANTS WAY - 8140,_cte_leadsp
LS-004144,STJOHNS:OLD44,BLACKS FORD,50.3,OLD COTTAGE DR - 44,_cte_leadsp
LS-004142,STJOHNS:SHA40,BLACKS FORD,50.3,SHADOW CV - 40,_cte_leadsp
LS-004146,EAST:POT1702,BUCKMAN,50.3,POTTSBURG POINT DR - 1702,_cte_leadsp
LS-000633,EAST:COR3000,ARLINGTON EAST,50.3,CORONET LN - 3000,_cte_lead
LS-001853,EAST:REG9484,NA,28.3,REGENCY SQUARE BLVD - 9484,_cte_lead
LS-002188,EAST:STA14618,ARLINGTON EAST,19.63495408,STACEY RD - 14618,_cte_lead
LS-004154,STJOHNS:WEL12135,GREENLAND,78.5,WELLS CREEK PKWY - 12135,_cte_leadsp
LS-004155,STJOHNS:BRO13811,GREENLAND,50.3,BROOKWATER DR - 13811,_cte_leadsp
LS-004148,WEST:LON6460,SOUTHWEST,50.3,LONGLEAF BRANCH DR - 6460,_cte_leadsp
LS-004150,SOUTH:RUB8908,ARLINGTON EAST,50.3,RUBY COVE CT - 8909,_cte_leadsp
LS-004134,NORTH:SPR14605,CEDAR BAY,28.27,SPRING LIGHT CIR - 14605,_cte_leadsp
LS-004159,WEST:SAD15686,SOUTHWEST,113.1,SADDLED CHARGER DR - 15686,_cte_leadsp
LS-004147,STJOHNS:ANT110,BLACKS FORD,50.27,ANTILA WAY - 110,_cte_leadsp
LS-004156,NASSAU:SLA96931,NASSAU,28.3,SLATE CT - 96931,_cte_leadsp
LS-004163,NORTH:BAR11861,CEDAR BAY,50.3,BARDIN RD - 11861,_cte_leadsp
LS-004145,SOUTH:MAN11046,MANDARIN,28.3,MANDARIN PRESERVE DR - 11046,_cte_leadsp
LS-004157,STJOHNS:SHE1622,BLACKS FORD,50.3,SHEARWATER PKWY - 1622,_cte_leadsp
LS-004164,NORTH:NAL10192,CEDAR BAY,50.3,NALA LN - 10192,_cte_leadsp
LS-004158,WEST:GAR9646,BUCKMAN,50.27,GARDEN ST - 9646,_cte_leadsp
LS-004151,EAST:DOL5301,MONTEREY,50.3,DOLPHIN POINT BLVD - 5301,_cte_leadsp
LS-004130,STJOHNS:WIL12074,GREENLAND,50.3,WILLIAMSTOWN DR - 12074,_cte_leadsp
LS-004124,NORTH:ORC12459,CEDAR BAY,28.3,ORCHARD GROVE DR - 12459,_cte_leadsp
LS-004173,NORTH:RIV10335,CEDAR BAY,28.3,RIVERWALK CT - 10335,_cte_leadsp
BPS-004153,SOUTH:ENE6850B,GREENLAND,50.26548246,ENERGY CENTER DR - 6850,_cte_lead
LS-004161,NASSAU:WIL76040,NASSAU,50.3,WILLIAM BURGESS BLVD - 76040,_cte_leadsp
LS-004170,NASSAU:FAL85633,NASSAU,50.3,FALL RIVER  PKWY - 85633,_cte_leadsp
LS-004165,SOUTH:MEA8371,ARLINGTON EAST,78.5,MEADOW WALK LN - 8371,_cte_leadsp
LS-004152,NASSAU:NET83780,NASSAU,50.3,NETHER ST - 83780,_cte_leadsp
LS-004176,STJOHNS:AND80,GREENLAND,50.3,ANDESITE TRL - 80,_cte_leadsp
LS-004171,SOUTH:SQU11399,GREENLAND,78.54,SQUARE ST - 11399,_cte_leadsp
LS-004139,WEST:AIR13252,SOUTHWEST,50.3,AIRCOUPE RD - 13252,_cte_leadsp
LS-004160,WEST:WIS2519,SOUTHWEST,50.3,WISDOM CT - 2519,_cte_leadsp
LS-004182,WEST:WOO15593,SOUTHWEST,50.3,WOODBURY DR - 15593,_cte_leadsp
LS-004169,NORTH:SPA13206,CEDAR BAY,50.3,SPARTINA GRASS DR - 13206,_cte_leadsp
LS-004172,STJOHNS:BAR409,BLACKS FORD,50.3,BARTRAM MARKET DR - 409,_cte_leadsp
LS-004183,NORTH:IGN2687,CEDAR BAY,50.3,IGNITION DR - 2687,_cte_leadsp
LS-004184,EAST:ARA250,ARLINGTON EAST,50.3,ARALIA LN - 250,_cte_leadsp
LS-004185,SOUTH:INN10236,GREENLAND,50.3,INNOVATION WAY - 10236,_cte_leadsp
LS-004177,WEST:SAN6656,SOUTHWEST,50.3,SANDLER LAKES DR - 6656,_cte_leadsp
LS-004188,STJOHNS:VOY59,BLACKS FORD,50.3,VOYSEY PL - 59,_cte_leadsp
LS-004178,WEST:CAR1966,SOUTHWEST,50.3,CARTER LANDING BLVD - 1966,_cte_leadsp
LS-004174,STJOHNS:WHI97,GREENLAND,50.3,WHITE CYPRESS DR - 97,_cte_leadsp
LS-004179,WEST:FID9782,SOUTHWEST,50.3,FIDDLEBACK LN - 9782,_cte_leadsp
LS-004181,NASSAU:WIL326,NASSAU,50.3,WILDLIGHT AVE - 326,_cte_leadsp
LS-004186,EAST:WES9156,ARLINGTON EAST,50.3,WESTWICK LN - 9156,_cte_leadsp
LS-004190,STJOHNS:BAR312,BLACKS FORD,50.3,BARTRAM RANCH BLVD - 312,_cte_leadsp
LS-004168,SOUTH:MAD11422,GREENLAND,50.3,MADELYNN DR - 11422,_cte_leadsp
LS-004192,NORTH:MAR11212,CEDAR BAY,50.3,MARGARETS LANDING PL - 11212,_cte_leadsp
LS-004189,STJOHNS:FRO136,GREENLAND,50.3,FRONTIER SQ - 136,_cte_leadsp
LS-004175,SOUTH:POI7736,ARLINGTON EAST,50.3,POINT MEADOWS DR - 7736,_cte_leadsp
LS-004193,NORTH:RED9925,BUCKMAN,50.27,REDFISH MARSH CIR - 9925,_cte_leadsp
LS-004180,SOUTH:SIL10367,GREENLAND,50.3,SILVERBROOK TRL - 10367,_cte_leadsp
LS-004197,STJOHNS:WAT135,BLACKS FORD,78.54,WATERVALE DR - 135,_cte_leadsp
LS-004196,NASSAU:MAI86274,NASSAU,50.3,MAINLINE RD - 86274,_cte_leadsp
LS-004207,NORTH:ANN408,CEDAR BAY,50.3,ANNIES PL - 408,_cte_leadsp
LS-004194,EAST:SAN3661,ARLINGTON EAST,78.54,SAN PABLO PKWY - 3661,_cte_leadsp
LS-004203,STJOHNS:WIN985,BLACKS FORD,50.3,WINDLEY DR - 985,_cte_leadsp
LS-004198,NORTH:MAX1888,CEDAR BAY,50.3,MAXINE BRANCH WAY - 1888,_cte_leadsp
LS-004202,NORTH:FAR2989,CEDAR BAY,50.3,FARMALL DR - 2989,_cte_leadsp
LS-004200,WEST:CRE5973,SOUTHWEST,50.3,CREEKSIDE CROSSING DR - 5973,_cte_leadsp
LS-004204,STJOHNS:HAS70,BLACKS FORD,50.3,HASU RD - 70,_cte_leadsp
LS-004195,STJOHNS:SCO117,BLACKS FORD,50.3,SCOTCH PEBBLE DR - 117,_cte_leadsp
LS-004199,STJOHNS:ANT227,GREENLAND,50.3,ANTHEM RIDGE DR - 227,_cte_leadsp
LS-004201,WEST:CAM7095,SOUTHWEST,50.3,CAMFIELD LANDING DR - 7095,_cte_leadsp
LS-004213,NORTH:OYS11394,CEDAR BAY,50.3,OYSTER CREEK RD - 11394,_cte_leadsp
LS-004223,NASSAU:HAR75426,NASSAU,50.3,HARVESTER ST - 75430,_cte_leadsp
LS-004208,NASSAU:FAL84695,NASSAU,50.3,FALL RIVER  PKWY - 84695,_cte_leadsp
LS-004216,NORTH:CLA4687,CEDAR BAY,50.3,CLAPBOARD CROSSING WAY - 4687,_cte_leadsp
LS-004191,SOUTH:KET11205,GREENLAND,50.3,KETTERING CROSSING DR - 11205,_cte_leadsp
LS-004217,STJOHNS:SAN290,GREENLAND,50.3,SAND HARBOR DR - 290,_cte_leadsp
LS-004209,STJOHNS:RIV179,BLACKS FORD,50.3,RIVERTOWN SHOPS DR - 179,_cte_leadsp
LS-004206,STJOHNS:SIL324,BLACKS FORD,50.3,SILKGRASS PL - 324,_cte_leadsp
LS-004219,STJOHNS:MEA438,BLACKS FORD,50.3,MEADOW CREEK DR - 438,_cte_leadsp
LS-004210,STJOHNS:PUR290,BLACKS FORD,50.3,PURUS WAY - 290,_cte_leadsp
LS-004225,STJOHNS:HOL13510,GREENLAND,50.3,HOLSINGER BLVD - 13510,_cte_leadsp
LS-004212,EAST:LAU12783,ARLINGTON EAST,50.3,LAUREL BAY DR - 12783,_cte_leadsp
LS-004218,EAST:ROT932,MONTEREY,50.3,ROTARY RD - 932,_cte_leadsp
LS-004211,WEST:SAW5208,SOUTHWEST,50.3,SAWMILL POINT WAY - 5208,_cte_leadsp
LS-004214,WEST:OPE9189,SOUTHWEST,50.3,OPEN FIELD RD - 9189,_cte_leadsp
LS-004215,WEST:PAN1550,SOUTHWEST,50.3,PANTHER LAKE PKWY - 1550,_cte_leadsp
LS-004221,WEST:VIC8233,SOUTHWEST,50.3,VICTORY CROSSING BLVD - 8233,_cte_leadsp
LS-004222,STJOHNS:SHE2159,BLACKS FORD,50.3,SHEARWATER PKWY - 2159,_cte_leadsp
LS-004229,STJOHNS:HAR314,BLACKS FORD,50.3,HARPER LN - 314,_cte_leadsp
LS-004233,STJOHNS:POT59,GREENLAND,50.3,POTTERS MILL TRL - 59,_cte_leadsp
LS-004234,STJOHNS:SPI161,GREENLAND,50.3,SPINNER DR - 161,_cte_leadsp
LS-004227,EAST:PAL13053,ARLINGTON EAST,50.3,PALMETTO BLUFF DR - 13053,_cte_leadsp
LS-004230,NORTH:GIL12260,CEDAR BAY,50.3,GILLESPIE AVE - 12260,_cte_leadsp
LS-004231,STJOHNS:STI409,BLACKS FORD,50.3,STILLWATER BLVD - 409,_cte_leadsp
LS-004236,SOUTH:NEW11328,GREENLAND,50.3,NEWTONIAN BLVD - 11328,_cte_leadsp
LS-004237,NORTH:COD16683,CEDAR BAY,50.3,CODY CREEK CT - 16683,_cte_leadsp
LS-004246,STJOHNS:VAL225,BLACKS FORD,50.3,VALLEY FALLS WAY - 225,_cte_leadsp
LS-004248,STJOHNS:STE372,BLACKS FORD,78.54,SAINT ELIZABETH WAY - 372,_cte_leadsp
LS-004245,SOUTH:ANT10481,GREENLAND,50.3,ANTHEM WAY - 10481,_cte_leadsp
LS-004244,NORTH:HUD2189,CEDAR BAY,50.3,HUDSON GROVE DR - 2189,_cte_leadsp
LS-004243,STJOHNS:BRO13591,GREENLAND,50.3,BROOKWATER DR - 13591,_cte_leadsp
LS-004242,SOUTH:WAN4965,ARLINGTON EAST,50.3,WANING WAY - 4965,_cte_leadsp
LS-004241,WEST:CHE452,SOUTHWEST,50.3,CHERRY RIDGE DR - 452,_cte_leadsp
LS-004240,NASSAU:FLO330,NASSAU,50.3,FLOCO AVE - 330,_cte_leadsp
LS-004239,WEST:TAN1400,SOUTHWEST,50.3,TAN TARA TRL - 1400,_cte_leadsp
LS-004238,STJOHNS:BUR424,GREENLAND,78.54,BURBANK AVE - 424,_cte_leadsp
LS-004235,WEST:DRI7808,BUCKMAN,50.3,DRIGGERS ST - 7808,_cte_leadsp
LS-004232,NORTH:LAT14604,CEDAR BAY,50.3,LATTICE CT - 14604,_cte_leadsp
LS-004226,WEST:ALL1910,SOUTHWEST,50.3,ALLEGIANCE PL - 1910,_cte_leadsp
LS-004249,SOUTH:FIL9878,GREENLAND,50.3,FILAMENT BLVD - 9878,_cte_leadsp
LS-004250,SOUTH:ASS11245,GREENLAND,50.3,ASSEMBLY ST - 11245,_cte_leadsp
LS-004247,STJOHNS:HOL13095,GREENLAND,50.3,HOLSINGER BLVD - 13095,_cte_leadsp
LS-004252,STJOHNS:BRO1071,BLACKS FORD,50.3,BROWN BEAR RUN - 1071,_cte_leadsp
LS-004251,WEST:KIS2293,SOUTHWEST,50.3,KISTLERS RIDGE WAY - 2293,_cte_leadsp
LS-004253,WEST:MOR6349,SOUTHWEST,50.3,MORNING BLUFF DR - 6349,_cte_leadsp
LS-004256,STJOHNS:PAS87,BLACKS FORD,50.3,PASADENA DR - 87,_cte_leadsp
LS-004255,NASSAU:JUB151,NASSAU,50.3,JUBILEE CIR - 151,_cte_leadsp
LS-004254,SOUTH:SPR3771,MANDARIN,50.3,SPRING GARDEN CT - 3771,_cte_leadsp
LS-004257,NORTH:TER237,CEDAR BAY,50.3,TERRAPIN CT - 237,_cte_leadsp
LS-004258,SOUTH:FLO10503,MANDARIN,50.3,FLORENCE JEAN DR - 10503,_cte_leadsp
LS-004260,STJOHNS:ROS26,BLACKS FORD,50.3,ROSEMONT DR - 26,_cte_leadsp
LS-004261,NORTH:RIB2026,BUCKMAN,50.3,RIBAULT SCENIC DR - 2026,_cte_leadsp
LS-004262,NASSAU:EDG65980,NASSAU,50.3,EDGEWATER DR - 65980,_cte_leadsp
LS-004263,STJOHNS:CYP29,GREENLAND,50.3,CYPRESS EDGE DR - 29,_cte_leadsp
LS-004264,STJOHNS:STI1177,BLACKS FORD,50.3,STILLWATER BLVD - 1177,_cte_leadsp
LS-004265,EAST:MAT436,ARLINGTON EAST,50.3,MATILDA LN - 436,_cte_leadsp
LS-004269,SOUTH:LAC5211,ARLINGTON EAST,50.3,LACEBARK PINE LN - 5211,_cte_leadsp
LS-004266,STJOHNS:SHE166,GREENLAND,50.3,SHELL RIDGE LN - 166,_cte_leadsp
LS-004267,NORTH:TRO9731,BUCKMAN,50.3,TROUT TIDES BLVD - 9731,_cte_leadsp
LS-004268,WEST:HEL8299,BUCKMAN,50.3,HELMSLEY BLVD - 8299,_cte_leadsp
LS-004259,SOUTH:CRA9833,MANDARIN,50.3,CRAVEN RD - 9833,_cte_leadsp
LS-004270,STJOHNS:PEA208,BLACKS FORD,50.3,PEACE RIVER RD - 208,_cte_leadsp
LS-004271,EAST:ABE11790,ARLINGTON EAST,50.3,ABESS BLVD - 11790,_cte_leadsp
LS-004272,STJOHNS:TRA131,BLACKS FORD,50.3,TRACKER ST - 131,_cte_leadsp
LS-004273,NORTH:SAP2410,CEDAR BAY,50.3,SAPP RD S - 2410,_cte_leadsp
LS-004274,NASSAU:KAT95421,NASSAU,50.27,KATHERINE ST - 95421,_cte_leadsp
LS-004275,WEST:JON3766,BUCKMAN,50.27,JONES RD - 3766,_cte_leadsp
LS-004276,STJOHNS:A1A292,PONTE VEDRA,50.27,A1A N - 292,_cte_leadsp
LS-004277,SOUTH:DOM11229,GREENLAND,50.27,DOMAIN DR - 11229,_cte_leadsp
LS-004278,STJOHNS:BEE104,BLACKS FORD,50.3,BEE BALM LN - 104,_cte_leadsp
LS-004280,STJOHNS:STO257,GREENLAND,50.27,STORYBROOK PT - 257,_cte_leadsp
LS-004279,STJOHNS:WAM213,BLACKS FORD,50.27,WAMBAW DR - 213,_cte_leadsp
LS-004281,NORTH:DUV12921,CEDAR BAY,50.27,DUVAL RD - 12921,_cte_leadsp
LS-004282,NORTH:ZOO1511,CEDAR BAY,50.27,ZOO PKWY - 1511,_cte_leadsp
LS-004283,WEST:COP7766,SOUTHWEST,50.27,COPPER RIDGE RD - 7766,_cte_leadsp
LS-004284,STJOHNS:PAL519,GREENLAND,50.27,PALM CREST DR - 519,_cte_leadsp
